CODIGO,QUANTIDADE,DATA,TP_VACINA,DS_FABRICANTE
430595,102,2021-09-15,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430595,102,2021-09-27,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430595,110,2021-02-25,AstraZeneca,FUNDACAO OSWALDO CRUZ
430595,110,2021-03-04,CoronaVac,FUNDACAO BUTANTAN
430595,110,2021-03-10,CoronaVac,FUNDACAO BUTANTAN
430595,110,2021-05-14,AstraZeneca,ASTRAZENECA AB
430595,110,2021-05-19,CoronaVac,FUNDACAO BUTANTAN
430595,115,2021-05-27,AstraZeneca,FUNDACAO OSWALDO CRUZ
430595,125,2021-04-16,AstraZeneca,FUNDACAO OSWALDO CRUZ
430595,130,2021-02-08,CoronaVac,FUNDACAO BUTANTAN
430595,130,2022-01-17,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430595,132,2021-10-04,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430595,140,2021-03-23,CoronaVac,FUNDACAO BUTANTAN
430595,140,2022-03-18,Janssen,JANSSEN PHARMACEUTICA NV
430595,144,2021-11-30,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430595,145,2021-04-30,AstraZeneca,FUNDACAO OSWALDO CRUZ
430595,145,2021-05-04,AstraZeneca,FUNDACAO OSWALDO CRUZ
430595,145,2021-07-14,AstraZeneca,FUNDACAO OSWALDO CRUZ
430595,150,2021-03-18,CoronaVac,FUNDACAO BUTANTAN
430595,160,2022-03-08,Janssen,JANSSEN PHARMACEUTICA NV
430595,160,2022-07-11,AstraZeneca,FUNDACAO OSWALDO CRUZ
430595,165,2022-04-18,Janssen,JANSSEN PHARMACEUTICA NV
430595,174,2021-09-22,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430595,175,2021-07-16,AstraZeneca,FUNDACAO OSWALDO CRUZ
430595,180,2021-12-09,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430595,186,2021-11-16,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430595,192,2022-01-11,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430595,200,2022-03-14,Janssen,JANSSEN PHARMACEUTICA NV
430595,264,2022-01-04,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430595,292,2022-01-20,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430595,300,2021-04-02,CoronaVac,FUNDACAO BUTANTAN
430595,310,2021-07-01,AstraZeneca,FUNDACAO OSWALDO CRUZ
430595,348,2021-10-26,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430595,612,2021-10-20,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430595,666,2021-08-23,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,-96,2022-11-29,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,-30,2022-11-29,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,-5,2021-11-10,AstraZeneca,FUNDACAO OSWALDO CRUZ
430597,5,2021-01-19,CoronaVac,FUNDACAO BUTANTAN
430597,5,2021-08-05,CoronaVac,INSTITUTO BUTANTAN
430597,5,2021-08-31,AstraZeneca,FUNDACAO OSWALDO CRUZ
430597,5,2021-10-04,AstraZeneca,FUNDACAO OSWALDO CRUZ
430597,6,2022-05-16,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,10,2021-03-23,AstraZeneca,FUNDACAO OSWALDO CRUZ
430597,10,2021-04-23,CoronaVac,FUNDACAO BUTANTAN
430597,10,2021-05-10,CoronaVac,FUNDACAO BUTANTAN
430597,10,2021-06-11,AstraZeneca,FUNDACAO OSWALDO CRUZ
430597,10,2021-07-09,CoronaVac,INSTITUTO BUTANTAN
430597,10,2021-07-21,CoronaVac,INSTITUTO BUTANTAN
430597,10,2021-08-03,CoronaVac,INSTITUTO BUTANTAN
430597,10,2021-08-11,CoronaVac,INSTITUTO BUTANTAN
430597,10,2021-08-13,CoronaVac,INSTITUTO BUTANTAN
430597,10,2021-08-27,CoronaVac,INSTITUTO BUTANTAN
430597,10,2021-09-03,CoronaVac,INSTITUTO BUTANTAN
430597,10,2021-10-22,CoronaVac,INSTITUTO BUTANTAN
430597,10,2022-01-17,Janssen,JANSSEN PHARMACEUTICA NV
430597,10,2022-02-23,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,10,2022-11-22,CoronaVac,INSTITUTO BUTANTAN
430597,10,2022-12-20,CoronaVac,INSTITUTO BUTANTAN
430597,10,2023-01-11,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,10,2023-01-18,CoronaVac,INSTITUTO BUTANTAN
430597,10,2023-02-07,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,10,2023-02-15,CoronaVac,INSTITUTO BUTANTAN
430597,10,2023-09-12,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,10,2024-01-10,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,12,2021-06-04,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,12,2021-07-21,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,12,2021-08-16,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,12,2021-09-03,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,12,2023-09-21,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,15,2021-09-27,AstraZeneca,FUNDACAO OSWALDO CRUZ
430597,16,2022-05-10,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,18,2021-07-01,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,18,2023-08-10,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,20,2021-01-25,AstraZeneca,FUNDACAO OSWALDO CRUZ
430597,20,2021-04-02,AstraZeneca,FUNDACAO OSWALDO CRUZ
430597,20,2021-06-10,AstraZeneca,FUNDACAO OSWALDO CRUZ
430597,20,2021-06-25,CoronaVac,INSTITUTO BUTANTAN
430597,20,2021-06-25,Janssen,JANSSEN PHARMACEUTICA NV
430597,20,2021-07-14,CoronaVac,INSTITUTO BUTANTAN
430597,20,2021-07-21,AstraZeneca,ASTRAZENECA AB
430597,20,2021-08-03,AstraZeneca,ASTRAZENECA AB
430597,20,2021-08-10,AstraZeneca,ASTRAZENECA AB
430597,20,2021-08-10,AstraZeneca,FUNDACAO OSWALDO CRUZ
430597,20,2021-08-16,CoronaVac,INSTITUTO BUTANTAN
430597,20,2021-08-24,CoronaVac,INSTITUTO BUTANTAN
430597,20,2021-09-08,CoronaVac,INSTITUTO BUTANTAN
430597,20,2022-02-01,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,20,2022-02-15,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,20,2022-03-29,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,20,2022-08-15,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,20,2022-09-30,CoronaVac,INSTITUTO BUTANTAN
430597,20,2022-10-24,CoronaVac,INSTITUTO BUTANTAN
430597,20,2024-03-15,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,22,2023-10-09,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,24,2021-08-05,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,24,2021-08-13,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,24,2021-08-31,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,24,2022-03-08,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,24,2023-02-15,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,25,2021-02-01,CoronaVac,FUNDACAO BUTANTAN
430597,25,2021-08-24,AstraZeneca,FUNDACAO OSWALDO CRUZ
430597,25,2021-09-23,AstraZeneca,FUNDACAO OSWALDO CRUZ
430597,25,2021-12-16,Janssen,JANSSEN PHARMACEUTICA NV
430597,28,2023-05-30,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,28,2023-06-27,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,30,2021-02-25,AstraZeneca,FUNDACAO OSWALDO CRUZ
430597,30,2021-02-25,CoronaVac,FUNDACAO BUTANTAN
430597,30,2021-03-04,CoronaVac,FUNDACAO BUTANTAN
430597,30,2021-03-11,CoronaVac,FUNDACAO BUTANTAN
430597,30,2021-04-09,CoronaVac,FUNDACAO BUTANTAN
430597,30,2021-05-14,AstraZeneca,ASTRAZENECA AB
430597,30,2021-05-14,CoronaVac,FUNDACAO BUTANTAN
430597,30,2021-07-29,CoronaVac,INSTITUTO BUTANTAN
430597,30,2021-08-10,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,30,2021-08-11,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,30,2021-09-03,AstraZeneca,FUNDACAO OSWALDO CRUZ
430597,30,2021-12-02,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,30,2021-12-09,Janssen,JANSSEN PHARMACEUTICA NV
430597,30,2022-01-27,CoronaVac,INSTITUTO BUTANTAN
430597,30,2022-02-01,CoronaVac,INSTITUTO BUTANTAN
430597,30,2022-02-09,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,30,2022-04-04,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,30,2022-05-12,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,30,2022-05-16,AstraZeneca,FUNDACAO OSWALDO CRUZ
430597,30,2022-07-27,CoronaVac,INSTITUTO BUTANTAN
430597,30,2022-09-26,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,32,2023-11-10,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,34,2023-05-03,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,36,2021-06-18,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,36,2021-07-09,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,36,2021-08-03,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,36,2021-09-10,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,40,2021-02-08,CoronaVac,FUNDACAO BUTANTAN
430597,40,2021-03-26,AstraZeneca,ASTRAZENECA AB
430597,40,2021-03-26,CoronaVac,FUNDACAO BUTANTAN
430597,40,2021-04-16,CoronaVac,FUNDACAO BUTANTAN
430597,40,2021-04-23,AstraZeneca,FUNDACAO OSWALDO CRUZ
430597,40,2021-06-16,AstraZeneca,ASTRAZENECA AB
430597,40,2021-10-14,AstraZeneca,FUNDACAO OSWALDO CRUZ
430597,40,2022-02-09,CoronaVac,INSTITUTO BUTANTAN
430597,42,2021-06-10,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,42,2021-06-25,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,42,2021-07-05,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,42,2021-08-27,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,42,2021-09-08,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,42,2021-11-03,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,42,2021-11-25,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,42,2022-11-22,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,44,2022-01-17,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,45,2021-04-09,AstraZeneca,FUNDACAO OSWALDO CRUZ
430597,45,2021-07-05,Janssen,JANSSEN PHARMACEUTICA NV
430597,45,2021-08-03,AstraZeneca,FUNDACAO OSWALDO CRUZ
430597,45,2021-08-18,AstraZeneca,FUNDACAO OSWALDO CRUZ
430597,45,2021-09-17,AstraZeneca,FUNDACAO OSWALDO CRUZ
430597,46,2022-03-15,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,48,2021-05-24,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGIVA
430597,50,2022-08-31,AstraZeneca,FUNDACAO OSWALDO CRUZ
430597,54,2021-07-29,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,54,2021-08-18,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,54,2021-09-15,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,54,2022-12-20,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,54,2023-01-10,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,55,2021-06-04,AstraZeneca,FUNDACAO OSWALDO CRUZ
430597,55,2021-07-21,AstraZeneca,FUNDACAO OSWALDO CRUZ
430597,58,2022-08-31,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,60,2021-03-18,CoronaVac,FUNDACAO BUTANTAN
430597,60,2021-03-23,CoronaVac,FUNDACAO BUTANTAN
430597,60,2021-04-16,AstraZeneca,FUNDACAO OSWALDO CRUZ
430597,60,2021-05-19,CoronaVac,FUNDACAO BUTANTAN
430597,60,2021-10-07,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,60,2023-02-02,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,64,2022-06-13,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,65,2021-06-24,AstraZeneca,FUNDACAO OSWALDO CRUZ
430597,66,2021-10-13,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,66,2021-11-16,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,68,2022-10-11,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,70,2022-02-15,AstraZeneca,FUNDACAO OSWALDO CRUZ
430597,70,2022-04-19,Janssen,JANSSEN PHARMACEUTICA NV
430597,72,2021-11-19,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,74,2023-04-04,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,75,2021-07-01,AstraZeneca,FUNDACAO OSWALDO CRUZ
430597,75,2021-10-07,AstraZeneca,FUNDACAO OSWALDO CRUZ
430597,78,2021-11-04,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,80,2021-06-29,AstraZeneca,FUNDACAO OSWALDO CRUZ
430597,80,2022-03-15,Janssen,JANSSEN PHARMACEUTICA NV
430597,85,2021-05-27,AstraZeneca,FUNDACAO OSWALDO CRUZ
430597,90,2021-04-30,AstraZeneca,FUNDACAO OSWALDO CRUZ
430597,90,2021-07-14,AstraZeneca,FUNDACAO OSWALDO CRUZ
430597,90,2021-10-26,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,95,2022-06-13,AstraZeneca,FUNDACAO OSWALDO CRUZ
430597,100,2022-05-10,Janssen,JANSSEN PHARMACEUTICA NV
430597,100,2022-06-28,AstraZeneca,FUNDACAO OSWALDO CRUZ
430597,114,2021-10-04,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,120,2021-04-02,CoronaVac,FUNDACAO BUTANTAN
430597,120,2023-03-14,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,126,2021-09-23,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,126,2021-12-09,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,130,2021-05-04,AstraZeneca,FUNDACAO OSWALDO CRUZ
430597,132,2022-01-11,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,144,2021-09-27,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,150,2022-05-24,AstraZeneca,FUNDACAO OSWALDO CRUZ
430597,152,2022-01-20,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,152,2022-06-28,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,155,2021-07-16,AstraZeneca,FUNDACAO OSWALDO CRUZ
430597,162,2021-12-01,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,200,2022-03-08,Janssen,JANSSEN PHARMACEUTICA NV
430597,252,2022-11-29,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,438,2021-10-20,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,468,2021-08-21,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430597,528,2021-12-27,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,-80,2021-06-01,CoronaVac,FUNDACAO BUTANTAN
430600,0,2021-08-31,CoronaVac,FUNDACAO BUTANTAN
430600,10,2021-04-02,AstraZeneca,FUNDACAO OSWALDO CRUZ
430600,10,2023-07-27,CoronaVac,INSTITUTO BUTANTAN
430600,10,2023-09-15,CoronaVac,INSTITUTO BUTANTAN
430600,12,2022-11-08,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,12,2023-09-21,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,12,2024-01-04,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,16,2023-06-16,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,18,2022-05-10,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,18,2023-07-27,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,20,2022-07-19,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,20,2022-08-16,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,20,2022-09-12,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,20,2023-01-12,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,20,2023-01-24,CoronaVac,INSTITUTO BUTANTAN
430600,20,2023-02-02,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,20,2023-02-14,CoronaVac,INSTITUTO BUTANTAN
430600,20,2023-04-12,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,20,2023-06-28,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,20,2023-09-15,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,20,2023-11-17,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,20,2024-01-03,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,20,2024-02-01,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,20,2024-03-01,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,24,2022-04-25,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,24,2023-04-18,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,28,2023-06-14,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,30,2021-01-25,AstraZeneca,FUNDACAO OSWALDO CRUZ
430600,30,2021-07-09,CoronaVac,INSTITUTO BUTANTAN
430600,30,2021-07-29,CoronaVac,INSTITUTO BUTANTAN
430600,30,2022-11-08,Janssen,JANSSEN PHARMACEUTICA NV
430600,32,2023-08-24,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,32,2023-10-11,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,32,2023-12-01,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,36,2021-06-04,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,36,2021-07-21,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,36,2021-08-13,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,40,2022-04-19,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,40,2022-11-22,CoronaVac,INSTITUTO BUTANTAN
430600,40,2022-12-20,CoronaVac,INSTITUTO BUTANTAN
430600,42,2022-12-20,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,42,2023-01-02,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,48,2022-03-22,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,48,2022-07-12,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,50,2022-05-24,AstraZeneca,FUNDACAO OSWALDO CRUZ
430600,50,2022-05-31,AstraZeneca,FUNDACAO OSWALDO CRUZ
430600,50,2022-09-12,AstraZeneca,FUNDACAO OSWALDO CRUZ
430600,54,2022-12-27,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,60,2021-03-23,AstraZeneca,FUNDACAO OSWALDO CRUZ
430600,60,2021-05-04,CoronaVac,FUNDACAO BUTANTAN
430600,60,2022-01-17,Janssen,JANSSEN PHARMACEUTICA NV
430600,60,2023-01-16,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,60,2023-02-14,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,62,2022-11-22,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,64,2022-02-23,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,64,2022-10-11,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,64,2023-05-17,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,75,2021-06-25,Janssen,JANSSEN PHARMACEUTICA NV
430600,80,2021-02-25,CoronaVac,FUNDACAO BUTANTAN
430600,80,2021-04-23,CoronaVac,FUNDACAO BUTANTAN
430600,80,2021-06-25,CoronaVac,INSTITUTO BUTANTAN
430600,80,2021-07-15,CoronaVac,INSTITUTO BUTANTAN
430600,80,2022-08-30,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,84,2021-07-01,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,90,2021-05-10,CoronaVac,FUNDACAO BUTANTAN
430600,90,2021-07-21,AstraZeneca,FUNDACAO OSWALDO CRUZ
430600,90,2021-08-03,AstraZeneca,ASTRAZENECA AB
430600,90,2021-10-08,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,90,2022-02-01,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,90,2022-02-08,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,90,2022-03-28,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,90,2022-04-04,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,96,2021-12-27,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,100,2022-02-01,CoronaVac,INSTITUTO BUTANTAN
430600,100,2022-03-31,Janssen,JANSSEN PHARMACEUTICA NV
430600,100,2022-04-04,Janssen,JANSSEN PHARMACEUTICA NV
430600,100,2022-05-31,Janssen,JANSSEN PHARMACEUTICA NV
430600,100,2022-08-16,AstraZeneca,FUNDACAO OSWALDO CRUZ
430600,100,2022-08-30,AstraZeneca,FUNDACAO OSWALDO CRUZ
430600,102,2022-02-17,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,102,2022-06-14,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,108,2021-08-03,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,110,2021-03-29,AstraZeneca,ASTRAZENECA AB
430600,110,2021-06-17,AstraZeneca,ASTRAZENECA AB
430600,110,2021-12-16,Janssen,JANSSEN PHARMACEUTICA NV
430600,110,2022-02-15,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,110,2022-04-11,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,110,2023-03-15,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,126,2021-10-20,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,126,2021-12-20,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,130,2021-12-09,Janssen,JANSSEN PHARMACEUTICA NV
430600,132,2021-05-24,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGIVA
430600,134,2022-03-14,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,138,2021-07-29,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,150,2021-06-18,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,150,2021-08-09,AstraZeneca,FUNDACAO OSWALDO CRUZ
430600,150,2021-09-03,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,150,2022-01-27,CoronaVac,INSTITUTO BUTANTAN
430600,150,2022-04-11,AstraZeneca,FUNDACAO OSWALDO CRUZ
430600,160,2021-09-17,AstraZeneca,FUNDACAO OSWALDO CRUZ
430600,162,2021-01-19,CoronaVac,FUNDACAO BUTANTAN
430600,180,2021-07-09,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,180,2021-09-27,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,180,2022-11-29,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,186,2021-07-06,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,192,2021-02-01,CoronaVac,FUNDACAO BUTANTAN
430600,192,2021-06-11,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,192,2021-06-25,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,192,2021-08-27,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,192,2021-09-08,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,195,2021-04-23,AstraZeneca,FUNDACAO OSWALDO CRUZ
430600,200,2021-05-14,CoronaVac,FUNDACAO BUTANTAN
430600,200,2022-02-23,AstraZeneca,FUNDACAO OSWALDO CRUZ
430600,200,2022-05-24,Janssen,JANSSEN PHARMACEUTICA NV
430600,200,2022-06-10,Janssen,JANSSEN PHARMACEUTICA NV
430600,200,2022-06-27,AstraZeneca,FUNDACAO OSWALDO CRUZ
430600,200,2022-07-12,AstraZeneca,FUNDACAO OSWALDO CRUZ
430600,200,2022-07-26,AstraZeneca,FUNDACAO OSWALDO CRUZ
430600,204,2021-11-25,Pfizer,PFIZER MANUFACTURING BELGIUM NV - BELGICA
430600,210,2021-04-09,CoronaVac,FUNDACAO BUTANTAN
430600,210,2022-02-08,CoronaVac,INSTITUTO BUTANTAN
430600,215,2021-04-09,AstraZeneca,FUNDACAO OSWALDO CRUZ
430600,225,2021-06-24,AstraZeneca,FUNDACAO OSWALDO CRUZ
430600,225,2021-07-06,Janssen,JANSSEN PHARMACEUTICA NV
430600,230,2021-02-25,AstraZeneca,FUNDACAO OSWALDO CRUZ
430600,230,2021-03-04,CoronaVac,FUNDACAO BUTANTAN
430600,230,2021-05-14,AstraZeneca,ASTRAZENECA AB
430600,230,2021-08-03,AstraZeneca,FUNDACAO OSWALDO CRUZ
430600,230,2022-06-14,AstraZeneca,FUNDACAO OSWALDO CRUZ
